Id	Time	MeanValence	MeanArousal
0	0	2.9999999999999997e-05	0.021189417433960002
1	5	0.0	0.021567284619279998
2	10	0.0	0.021032606508829998
3	15	0.0	0.01985704568157
4	20	0.0	0.02010082471062
5	25	-0.000873323090923	0.0247760060642
6	30	-0.009636798265883	0.035969610516190006
7	35	-0.026927189560840004	0.05206573222428
8	40	-0.0457276679827	0.07545244400614
9	45	-0.07189451801261	0.10333139102997002
10	50	-0.10607880082819002	0.13061477820029999
11	55	-0.1381732157756	0.1511812390484
12	60	-0.1649292748073	0.1634385370431
13	65	-0.18841038537149996	0.1701596239883
14	70	-0.2130967782785	0.16848744297480003
15	75	-0.23640913799010002	0.1631403445827
16	80	-0.258963074589	0.15020023476640001
17	85	-0.27645325211	0.12002705031611001
18	90	-0.2768305624182	0.08333613650441
19	95	-0.2721448576696999	0.05228285507941001
20	100	-0.2720458448229999	0.03514236906003
21	105	-0.2720458448229999	0.038979113140719994
22	110	-0.2721264416909999	0.05737602797852
23	115	-0.27424599250779996	0.0846114830969
24	120	-0.27914589058429995	0.11528926018117999
25	125	-0.2854725027494	0.14171965136870002
26	130	-0.29369482152860005	0.16205916299599998
27	135	-0.30129257494949996	0.1729768121777
28	140	-0.3060673239588	0.1748711367752
29	145	-0.30847351096709996	0.1738846293976
30	150	-0.3040778268697	0.17292246674309997
31	155	-0.2934209886921	0.1671747375302
32	160	-0.27706152856149996	0.15549607731929999
33	165	-0.2552847886014	0.14257992245979997
34	170	-0.2368421880194	0.13015826575529998
35	175	-0.224905480256	0.1229519513699
36	180	-0.22721889608489998	0.12127817255
37	185	-0.24444996286110002	0.09883578260757
38	190	-0.26488526392979994	0.036490633345372
39	195	-0.28366143767000007	-0.040298479742898
40	200	-0.2912211378047	-0.08705098163132
41	205	-0.2749284776408	-0.08462098181999
42	210	-0.23120493679800003	-0.040866991337555
43	215	-0.17015738358000004	0.011559308599985
44	220	-0.10755467882229001	0.021560504141508403
45	225	-0.060167176218139995	-0.0028021063719005992
46	230	-0.038497748246169985	-0.028707866696439
47	235	-0.034152332649169996	-0.04883673218809
48	240	-0.03407369770969999	-0.05614606077429
