Id	Time	MeanValence	MeanArousal
0	0	2.9999999999999997e-05	2.9999999999999997e-05
1	5	-0.00132589739288386	1.18530160778e-05
2	10	-0.01026417360979386	0.0038267195203708
3	15	-0.0288185826772	0.014936510551483002
4	20	-0.06391777101792	0.03487973107294
5	25	-0.16731807729843	0.0862396762588
6	30	-0.337842684458	0.18346996091485
7	35	-0.5170759509914	0.31038191852810004
8	40	-0.6797644382516	0.4419487105339
9	45	-0.7728259101793999	0.5445043023086
10	50	-0.7890589341658	0.6007553490128
11	55	-0.7736074502828001	0.6210673357837999
12	60	-0.7392562235511	0.6278296674901
13	65	-0.6945341689213	0.6243681563076999
14	70	-0.6491648500734	0.5970963642186
15	75	-0.6131612485792999	0.5486279394813999
16	80	-0.5889998583051	0.45593451103679994
17	85	-0.5680125979118	0.33003049119960004
18	90	-0.5349285940610999	0.22427715773319998
19	95	-0.49516282785029997	0.14271699060509
20	100	-0.4624814438520001	0.10557471797619
21	105	-0.4369986563126001	0.1094495021787
22	110	-0.43721880810480007	0.1136365466547
23	115	-0.4714238594140999	0.11648786165810002
24	120	-0.5255039676826001	0.12370416919559998
25	125	-0.5881755329912	0.1327401007348
26	130	-0.6411152567099999	0.1417545586485
27	135	-0.6707458415625001	0.1480706747943
28	140	-0.6804745188725001	0.149890298796
29	145	-0.6816098407010001	0.149890298796
30	150	-0.6816098407010001	0.149890298796
31	155	-0.6816098407010001	0.149890298796
32	160	-0.6816098407010001	0.149890298796
33	165	-0.6816098407010001	0.149890298796
34	170	-0.6816098407010001	0.1509758344993
35	175	-0.6835254235936999	0.1565531901591
36	180	-0.696882843707	0.16768398329780002
37	185	-0.7217800281167001	0.1810999139045
38	190	-0.7505872874646	0.1919579819957
39	195	-0.7677244730126	0.18485861930789999
40	200	-0.7670759041648999	0.1672831493868
