Id	Time	MeanValence	MeanArousal
0	0	1.53006792428e-05	-0.2529732577211
1	5	-0.0023882461898721997	-0.2719807452557
2	10	-0.008887623049807999	-0.28799643031450006
3	15	-0.018425081178333	-0.291854459308
4	20	-0.030003500097929996	-0.29180968082500003
5	25	-0.04002086214354	-0.29180968082500003
6	30	-0.04591165923229999	-0.28443571563229997
7	35	-0.052370563916690004	-0.22331742184130002
8	40	-0.06707706964256001	-0.09076913802948
9	45	-0.09314383771551	0.07100389819827999
10	50	-0.12543854574419	0.23600305692885998
11	55	-0.15489402413199999	0.35963714875619995
12	60	-0.1753317252175	0.42093340611589997
13	65	-0.1917944175518	0.4566509488927
14	70	-0.2109294377028	0.4740993371508
15	75	-0.2343476020076	0.4661539893798
16	80	-0.2597109003772	0.4444554543204
17	85	-0.27707217147070007	0.4192970751231
18	90	-0.28553317479220003	0.40174059502399995
19	95	-0.28894480970270003	0.3971538107759
20	100	-0.29448890909610004	0.3973261795518
21	105	-0.32596367523680003	0.4011663086884
22	110	-0.3871335494937	0.4129367751144001
23	115	-0.45831303491549996	0.43521108497270006
24	120	-0.5265617701971	0.46531386080230003
25	125	-0.5715347624072	0.4934462125106
26	130	-0.5902235272513999	0.5157321061496001
27	135	-0.6012329340990001	0.5295834776382999
28	140	-0.6101997687381	0.5358919317222999
29	145	-0.6135398410024999	0.5403616343549
30	150	-0.5960626568634	0.5427474577675001
31	155	-0.5626748269514	0.5430639598980002
32	160	-0.5399924924320001	0.5430639598980002
33	165	-0.5309478242716	0.5424340905433
34	170	-0.5440904416879	0.5358297477589999
35	175	-0.5763363514316	0.5226700323327
36	180	-0.598980598317	0.5082995483392
37	185	-0.6032377079005	0.49455893370029996
38	190	-0.5805300539081	0.4869106677428
39	195	-0.5278997098763	0.4873109494437
40	200	-0.4459688293898001	0.4906846418011
41	205	-0.3520506221681	0.49452802122940004
42	210	-0.2815805124448	0.5004768614304
43	215	-0.2386875871895	0.5166472065294001
44	220	-0.22407887878350002	0.5415985762027999
45	225	-0.2262822622736	0.548400704175
46	230	-0.2134598335498	0.5306086906179999
47	235	-0.1885005556356	0.48931512068000005
48	240	-0.1667877032633	0.4253141477333
49	245	-0.1511185635751	0.37496064566180004
50	250	-0.15245877788400003	0.3470439980648
51	255	-0.1643129554448	0.3309142269344
52	260	-0.1724441694505	0.32694819214910004
53	265	-0.17724646329240004	0.327014241119
54	270	-0.17880097150500002	0.327014241119
55	275	-0.17880097150500002	0.327014241119
56	280	-0.18021205927	0.327014241119
57	285	-0.1849436661146	0.327014241119
58	290	-0.19158470427410002	0.327014241119
59	295	-0.198225742434	0.327014241119
60	300	-0.20739940695910003	0.3281331517717
61	305	-0.22095615670470004	0.3322666101877
62	310	-0.2363633653057	0.3383210752171
63	315	-0.24776491133429998	0.34440090974930004
64	320	-0.24028234132309997	0.34936183362890005
65	325	-0.215382925633	0.3513082097452001
66	330	-0.1894420721387	0.35133357924800007
67	335	-0.1690038356241	0.35133357924800007
68	340	-0.16350600101950002	0.3513015219308001
69	345	-0.16772140779300002	0.349814727236
70	350	-0.168272677432	0.3461491430103
71	355	-0.1648193342755	0.341727449314
72	360	-0.1598764674357	0.3385086467001
73	365	-0.1589035221252	0.34367900951779995
74	370	-0.1650816680501	0.3582231384061
75	375	-0.1760754072392	0.3798401169546
76	380	-0.18855867011170005	0.4060316927145
77	385	-0.1970720114541	0.4260269300617
78	390	-0.199379946329	0.43870520747270003
79	395	-0.199379946329	0.44528081393870006
80	400	-0.199379946329	0.4478245610768001
81	405	-0.200646418609	0.4514072853371999
82	410	-0.20834098900979997	0.4553895573537
83	415	-0.22180858551120003	0.4591577601255
84	420	-0.2358875822725	0.4612123912485
85	425	-0.24870010675390003	0.461489955608
86	430	-0.25508453311430007	0.461489955608
87	435	-0.25569593337400004	0.461489955608
88	440	-0.2588308768102	0.461489955608
89	445	-0.27068433712179996	0.461489955608
90	450	-0.28830184772619993	0.461489955608
91	455	-0.30609983518420003	0.461489955608
92	460	-0.3207628792061	0.46165446798770005
93	465	-0.32752733580980004	0.46353799745659996
94	470	-0.3381948121693	0.467229864845
95	475	-0.36005374442400007	0.46286936528030004
96	480	-0.38660569059050004	0.4523546737503
97	485	-0.41533269735260003	0.4462590713768
98	490	-0.43521940236420004	0.44265558543559996
99	495	-0.4437341746272	0.44758333513089993
100	500	-0.4484380215325	0.45850076441170007
101	505	-0.45227184952810007	0.4632800874467001
102	510	-0.4565219511994	0.46375895613000007
103	515	-0.4607722122554	0.46375895613000007
104	520	-0.4641403847574	0.46375895613000007
105	525	-0.46150447578990006	0.46375895613000007
106	530	-0.4419531512571999	0.46375895613000007
107	535	-0.409811001171	0.4638320798755
108	540	-0.3768714481812	0.4660216462266
109	545	-0.3478110055183	0.4711780015385
110	550	-0.33442293644660004	0.47725782695099994
111	555	-0.333625533543	0.4841282157317
112	560	-0.3358193081887	0.4980863979878
113	565	-0.3436993007072	0.5234083428212001
114	570	-0.3548971588482	0.5550343337332
115	575	-0.36357153806090003	0.5758443541386
116	580	-0.36326822768559996	0.5726700419026
117	585	-0.3301535454618	0.5515002808035001
118	590	-0.2669294780991999	0.5235217213587
119	595	-0.20237060820439998	0.5077120240685
120	600	-0.14483875095	0.5092294336583001
121	605	-0.11443204767120001	0.4961466819015
122	610	-0.11081686390880001	0.4570828519588
123	615	-0.11105996160700002	0.4092030915306001
124	620	-0.11105996160700002	0.3586505235827
125	625	-0.12248281521340001	0.32636301430680004
126	630	-0.1575477696131	0.3196378653837001
127	635	-0.20509303425580003	0.3195120681840001
128	640	-0.2557324933626	0.3195120681840001
129	645	-0.2987112048595001	0.32469912814249996
130	650	-0.3233474773658	0.3455898912825
131	655	-0.3441854550399	0.3752345123816
132	660	-0.36627360884719995	0.4026609501697
133	665	-0.3846326990587	0.41654424003179996
134	670	-0.3976921274678001	0.40337451389260004
135	675	-0.4020695404662001	0.3780023068949
136	680	-0.40210258286700007	0.3548482832082
137	685	-0.40122984398450007	0.34005034748869994
138	690	-0.38644503088300003	0.33660172458899995
139	695	-0.3532018474215	0.3374752596056
140	700	-0.3099893996035	0.3404478096049
141	705	-0.2622761312234	0.3478587285863
142	710	-0.22765160695070003	0.36489785275709996
143	715	-0.2114854530381	0.38766391618849994
144	720	-0.20528856348229998	0.40851612274040006
145	725	-0.20452452024149997	0.4249299603103
146	730	-0.20637599397349998	0.4317155926913
147	735	-0.21089244460969997	0.43218154544450005
148	740	-0.22184254280349996	0.43536139276710006
149	745	-0.23932523579140003	0.44222825262640003
150	750	-0.25802536646569996	0.45239872044319995
151	755	-0.28224674381689996	0.46505804363409997
152	760	-0.3067485116192	0.477396179738
153	765	-0.32513534624470003	0.4888182460145001
154	770	-0.3428341319034	0.5100714388109
155	775	-0.35600753827220005	0.547911361918
156	780	-0.377160538248	0.6054534522349
157	785	-0.42699574892590003	0.6707349412114
158	790	-0.49045111855370005	0.7080676776532
159	795	-0.5503527616047	0.7180591246875
160	800	-0.5955607730400999	0.7079316925340999
161	805	-0.6116096252855999	0.6874461355035
162	810	-0.6117167429999999	0.6817745965298
163	815	-0.610924933535	0.6840879666293
164	820	-0.5849467742772001	0.6827389091169999
165	825	-0.5088362705637001	0.6657285163319999
166	830	-0.4068880988955	0.6245822146903001
167	835	-0.3056310461581	0.5730143038148001
168	840	-0.2287316275581	0.5226541217891
169	845	-0.2016845469013	0.4878030585444
170	850	-0.2008304666945	0.4770879041568
171	855	-0.196517811348	0.476794359003
172	860	-0.18938736262469996	0.476794359003
173	865	-0.1806096135997	0.476794359003
174	870	-0.16883785296840004	0.4762140677064
175	875	-0.1574574829307	0.4618728466896
176	880	-0.14512671131899998	0.4213344645374
177	885	-0.1310909003154	0.36749216115429995
178	890	-0.117406840166	0.31394275054869997
179	895	-0.10581587192549999	0.27419024285399995
180	900	-0.09882181429131	0.25934021238470006
181	905	-0.09572298672129001	0.25421996247770007
182	910	-0.09970113584268	0.24742486503289998
183	915	-0.11088331767550001	0.2422851571413
184	920	-0.12366758447160002	0.2410772633053
185	925	-0.1367781849401	0.2545583516755
186	930	-0.1490699658683	0.28442921605239996
187	935	-0.1591669466367	0.31715730965809996
188	940	-0.1682142804582	0.3472571717654999
189	945	-0.1766723967491	0.3662421923353
190	950	-0.18115928414559995	0.3707996829554999
191	955	-0.1819679975094	0.37080858160299995
192	960	-0.18943570170250001	0.37080858160299995
193	965	-0.21798271029260002	0.37080858160299995
194	970	-0.2682611087802	0.37080858160299995
195	975	-0.32747725777899994	0.37080858160299995
196	980	-0.3874813245556	0.37080858160299995
197	985	-0.4339036009768001	0.3714496401292
198	990	-0.45967944177889997	0.3740429889797
199	995	-0.47626125672259995	0.3779864189626
200	1000	-0.4848437250426999	0.38196869827990004
201	1005	-0.4859286793209999	0.385309919071
202	1010	-0.4859286793209999	0.38669884953769995
203	1015	-0.4859286793209999	0.386737698872
204	1020	-0.479069123147	0.386737698872
205	1025	-0.45680251512700004	0.386737698872
206	1030	-0.42604153971149994	0.386737698872
207	1035	-0.40767773797389995	0.386737698872
208	1040	-0.4192310229098	0.386737698872
209	1045	-0.4569048447903	0.386737698872
210	1050	-0.5030186837553	0.386737698872
211	1055	-0.5233214865739999	0.386737698872
212	1060	-0.48492000898260007	0.386737698872
213	1065	-0.4119611272403	0.386737698872
214	1070	-0.3376114308346	0.3867446630398
215	1075	-0.2852528445088	0.3918806755202
216	1080	-0.2956914003387	0.4095287975093
217	1085	-0.3702723412833	0.44470784631570004
218	1090	-0.47080606428110006	0.49152168296800003
219	1095	-0.5655531310377999	0.5347073218683001
220	1100	-0.6330465849456	0.5653808512599999
221	1105	-0.6608888350742	0.5785234538343998
