Id	Time	MeanValence	MeanArousal
0	0	0.00034750638404990004	-0.0008070821063862999
1	5	-0.0013526276149475	-0.0009287421576557999
2	10	-0.0133787564935433	-0.0010114195460467
3	15	-0.04523728512779	-0.0010377258975499998
4	20	-0.10944035623079999	0.00036149294855039994
5	25	-0.196118384843	0.0068750442531574
6	30	-0.27381537035110004	0.017307726217222
7	35	-0.3295412138002	0.02794442522835
8	40	-0.35247789556610004	0.03718190539339
9	45	-0.3531783768992	0.04175943895046
10	50	-0.36647950121019995	0.046861026602210004
11	55	-0.39623084884899995	0.06468016426154
12	60	-0.41421044744249996	0.09537960336537
13	65	-0.394566225758	0.12960289523591
14	70	-0.33729144762679997	0.15941370767629998
15	75	-0.26544122291620004	0.17630295306210003
16	80	-0.20213234681950004	0.18031189700320002
17	85	-0.18396003832949998	0.18034260232700003
18	90	-0.2300404778226	0.18034260232700003
19	95	-0.29575006908580004	0.18034260232700003
20	100	-0.3448786864439001	0.18034260232700003
21	105	-0.36174763232810003	0.18034260232700003
22	110	-0.3244516613029	0.18034260232700003
23	115	-0.2608018657005	0.18033978494570002
24	120	-0.21185841815800002	0.17250332613860003
25	125	-0.17885265029399997	0.14746953815650002
26	130	-0.15366955843400001	0.11492680832778998
27	135	-0.1305938730758	0.08570433620477999
28	140	-0.09976381851738	0.06577538254809999
29	145	-0.053716480313625005	0.06304375806658999
30	150	-0.0016108025506169992	0.06782107543168
31	155	0.041668550986078	0.0692809524722
32	160	0.04883624770641	0.0692809524722
33	165	0.002343966926577999	0.0692809524722
34	170	-0.067647725975752	0.0692809524722
35	175	-0.10727914584337002	0.0692809524722
36	180	-0.10517066295145998	0.0692809524722
37	185	-0.07930417154853	0.06880845040151999
38	190	-0.053180223784399995	0.06441375646097
39	195	-0.06901099989023	0.05589802124476999
40	200	-0.1115600702157	0.04671093455211999
41	205	-0.1556091160401	0.03799634993015
42	210	-0.2033549598266	0.03320395717805
43	215	-0.24514520559169997	0.0325326057016
44	220	-0.2860710108142	0.03548864152226
45	225	-0.32331383636269995	0.05540746528407
46	230	-0.34940777719380006	0.09290007106488
47	235	-0.37823091801959996	0.13405795718177
48	240	-0.4147522390572	0.1723580579157
49	245	-0.4496687618827001	0.1937930208611
50	250	-0.48019685961959996	0.1997570526966
51	255	-0.4956004900551	0.2034480515987
52	260	-0.4926552853017001	0.20124772072680003
53	265	-0.4803212662157	0.1932701631082
54	270	-0.46130218342539997	0.1826903039684
55	275	-0.41396235374910006	0.16730929982440002
56	280	-0.33031227236859995	0.14221937770739998
57	285	-0.2268392794345	0.10968118115009
58	290	-0.10805232842647398	0.0766076838783
59	295	-0.012821004144288	0.04694308420802
60	300	0.025930264179885996	0.03278048184741
61	305	0.009028826883278999	0.033940585796130004
62	310	-0.051285763638321005	0.05604062284757
63	315	-0.12478523514190001	0.09973013998043999
64	320	-0.1822408455719	0.14729881069309997
65	325	-0.2155530541336	0.19267262613090003
66	330	-0.24409833901230002	0.2170696787788
67	335	-0.2775008345136	0.2154994648286
68	340	-0.315022708964	0.20652813833419997
69	345	-0.35557050580820004	0.1973410583787
70	350	-0.38614370700559997	0.18922555943650005
71	355	-0.4014521242322	0.18548784701100002
72	360	-0.38541377940120003	0.18527209355000002
73	365	-0.3281903560272	0.18527209355000002
74	370	-0.2493391798309	0.1848979954192
75	375	-0.1685535501608	0.1821553442842
76	380	-0.11168389652834998	0.177132744537
77	385	-0.0986078556884	0.1718246510514
78	390	-0.11979147706405	0.16689065569669997
79	395	-0.15986678854480002	0.16432521334630001
80	400	-0.2105656678151	0.16403971960800004
81	405	-0.25020831412360006	0.16403971960800004
82	410	-0.27074193222349996	0.16403971960800004
83	415	-0.2785884049502	0.16403971960800004
84	420	-0.2652612413962	0.16132415425840002
85	425	-0.2355494344243	0.1513406886482
86	430	-0.2053317162583	0.137628906067
87	435	-0.1776973512205	0.12474114142559997
88	440	-0.16390343306709998	0.1145689421338
89	445	-0.16532005593290003	0.11166464310239999
90	450	-0.17046148528740002	0.11248866104199998
91	455	-0.1804413744858	0.11254099061119997
92	460	-0.19568193371700002	0.11359199178750001
93	465	-0.20972128443889998	0.1159136019381
94	470	-0.21633143586669998	0.118559479025
95	475	-0.21424326629079998	0.12115302654270002
96	480	-0.2017138372143	0.12274790245350001
97	485	-0.18575094693689997	0.1231338656906
98	490	-0.18711621160029998	0.1279409542362
99	495	-0.2198087695078	0.1407505619322
100	500	-0.2815382208769	0.1568789928342
101	505	-0.3566110704834	0.17371373827769998
102	510	-0.4228144365386	0.190077245816
103	515	-0.4679649052765	0.2023740097003
104	520	-0.4994293358516	0.21336572089029998
105	525	-0.5086865194563001	0.2257170259291
106	530	-0.46499767718890006	0.21605894253410002
107	535	-0.3649127401231	0.2021485270566
108	540	-0.22194152161163	0.2160837047652
109	545	-0.07860446012803701	0.23964978170259998
110	550	0.016689854144413003	0.2722503618055
111	555	0.05080138238031	0.2900525698294
112	560	0.028819546380405996	0.2674271103034
113	565	-0.015930754587064	0.22879685953409998
114	570	-0.058650234652870004	0.1986364423926
115	575	-0.08654506061389002	0.18359095391610003
116	580	-0.09093775527835	0.17911319765160003
117	585	-0.08713842261897001	0.1743169338515
118	590	-0.0892273429112	0.1611875913629
119	595	-0.09580107738325	0.13005444226775004
120	600	-0.10338560638637	0.07564194410449998
121	605	-0.11576989638940001	0.020056098053094
122	610	-0.1304217823053	-0.015661974134786
123	615	-0.14312961539859997	-0.0260520281467
124	620	-0.15485508610749998	-0.03138821505883001
125	625	-0.15916680066070002	-0.06097365959298
126	630	-0.152204891481	-0.11406611094321999
127	635	-0.1413944103191	-0.1744827738628
128	640	-0.12527953492369998	-0.21675263705970002
129	645	-0.10225638439502002	-0.22561922026989997
130	650	-0.07571356311003999	-0.20158348965690004
131	655	-0.049136019808640005	-0.15675535301030002
132	660	-0.042062351477940005	-0.10455151349934
133	665	-0.05481294163422	-0.050203129308868
134	670	-0.0789765925911	-0.00020924904821999836
135	675	-0.11477409157580001	0.049199811421358
136	680	-0.1475293744444	0.09703111083485
137	685	-0.177583535018	0.13930527861019998
138	690	-0.21216421672650002	0.1652348454341
139	695	-0.24153740816270003	0.1703403117479
140	700	-0.2590925535782	0.1570654136399
141	705	-0.26587488321680003	0.1274523765251
142	710	-0.2676342053724	0.09876391759315002
143	715	-0.27490012172010003	0.07730919874707
144	720	-0.2866591891625	0.07220206150946
145	725	-0.27199138966469993	0.08676601829633
146	730	-0.21300331682689996	0.09767288579803998
147	735	-0.1284849259757	0.09657619895972
148	740	-0.039324233490729	0.09019309567858
149	745	0.021870885877961	0.08050726326748
150	750	0.026068005653283995	0.07515933647760001
151	755	-0.014876525829945999	0.08075964703528
152	760	-0.06714396807165	0.09248573385518001
153	765	-0.11759766120060999	0.10471353420393
154	770	-0.1476514361658	0.11533594003390002
155	775	-0.13380132159077	0.1203564327049
156	780	-0.0932593521801	0.1195868791676
157	785	-0.047552043661688005	0.1137150811468
158	790	-0.0023030895145150004	0.10086232613151999
159	795	0.033307146776523	0.08688529861809999
160	800	0.05405637364494	0.07894882439956999
161	805	0.06698220397951	0.07788068990354
162	810	0.07481063743084	0.08512307797497
163	815	0.07908331514779	0.09907627586271998
164	820	0.08635775016086	0.11030230604999999
165	825	0.09609320636815999	0.11529878267430001
166	830	0.10553808808409999	0.12498118859909998
167	835	0.10111158963347	0.13822517843319998
168	840	0.07304779900296	0.15075332282089998
169	845	0.0349625517891893	0.16720969345700004
170	850	-0.0034051649333916995	0.17765056922000003
171	855	-0.028121909167281002	0.17898332808900003
172	860	-0.02529003202359	0.17898332808900003
173	865	-0.0104485339226494	0.1770259571001
174	870	0.00037757239858059974	0.13932609963407003
175	875	0.0067120647905449995	0.04812221767921998
176	880	0.005261570624455	-0.06280057327622
177	885	-0.01708520190535	-0.17176599324257
178	890	-0.06654349494009999	-0.24265181893409998
179	895	-0.13632218648591	-0.22566229715019998
180	900	-0.1910491296745	-0.13299043925506
181	905	-0.1940806946772	-0.016541795090546003
182	910	-0.1561359282293	0.097417315624114
183	915	-0.11344718059291001	0.1687111694923
184	920	-0.13344645977041	0.1614959269576
185	925	-0.22435115017489998	0.11593208975275
186	930	-0.3225874840135	0.06828963251780999
187	935	-0.38274718876150005	0.025413385770186002
188	940	-0.3691786517543	0.0024126447587146994
189	945	-0.3059711356154	-0.0287943123089213
190	950	-0.24500969537800002	-0.08787939225727
191	955	-0.20415348320270002	-0.15182130583736
192	960	-0.1908522665799	-0.2122348192895
193	965	-0.20201733123690002	-0.2334941189177
194	970	-0.2207979373938	-0.18470491310739998
195	975	-0.23645172089619998	-0.10086688320779003
196	980	-0.24851149632149996	-0.015644206875484006
197	985	-0.24643806222470005	0.05329513092773599
198	990	-0.22351271029670006	0.08529383788978
199	995	-0.1775868109069	0.09502689168376999
200	1000	-0.12629555837229	0.10400982119392
201	1005	-0.09703485722602999	0.1131107433081
202	1010	-0.09949924360783	0.12448256241549997
203	1015	-0.14805353483529	0.1487207705754
204	1020	-0.22623516720219997	0.1985992727823
205	1025	-0.3176993001802	0.26060530750289995
206	1030	-0.41856966230340004	0.3174762106251
207	1035	-0.5047312918604	0.3602931399463
208	1040	-0.5731880717084	0.3795328899379
209	1045	-0.6085173709199999	0.3940208280031
210	1050	-0.5781468907256999	0.411932103943
211	1055	-0.49808347666829994	0.4198038199849
212	1060	-0.39209134351130004	0.4160251995833
213	1065	-0.2824351452274	0.3933778799241999
214	1070	-0.2292937457928	0.35801771579280006
215	1075	-0.23677194953480002	0.3337300726147
216	1080	-0.2702516147316	0.32261368848000005
217	1085	-0.3180113852885	0.32292678677780007
218	1090	-0.3609117397767	0.3318092994485
219	1095	-0.3957405697688	0.3364478218957
220	1100	-0.43125917980740003	0.3363822644624
221	1105	-0.4622387497111	0.34094699448460003
222	1110	-0.4874868785053999	0.35175135402679997
223	1115	-0.5190280520912001	0.3638048037907
224	1120	-0.5558821380456	0.37435560798019996
225	1125	-0.5889625718795999	0.36928875503439995
226	1130	-0.6141956029369999	0.3467224738039
227	1135	-0.6248860872004001	0.32066682820729997
228	1140	-0.608964385608	0.29211021733830006
229	1145	-0.5393496117701	0.2707248534581
230	1150	-0.42664792061789997	0.26104208069859997
231	1155	-0.30141491370780005	0.25359958208350003
232	1160	-0.18438898621639999	0.2497879781581
233	1165	-0.1271321818878	0.2526352893831
234	1170	-0.14052489440510002	0.2620928443081
235	1175	-0.1830751022926	0.27505168085299997
236	1180	-0.2293533332878	0.2888839539543
237	1185	-0.2708804346952	0.30170374877129996
238	1190	-0.2975188229212	0.3114137199042
239	1195	-0.31123804748090006	0.3200050548247
240	1200	-0.3136782849931	0.3278762378659
241	1205	-0.30504191620279997	0.33445186664039994
242	1210	-0.2785833091616	0.34082931626910007
243	1215	-0.22841622990470004	0.3475228563214
244	1220	-0.18161190944950004	0.3542350937071
245	1225	-0.1434795054645	0.35156110303520005
246	1230	-0.11190809143304999	0.3278925875209
247	1235	-0.10461976601435	0.292296270795
248	1240	-0.1124130859761	0.25647934664780003
249	1245	-0.1143905310404	0.2293665434453
250	1250	-0.10926775150990001	0.220088852654
251	1255	-0.10582704097283999	0.220040227243
252	1260	-0.08916163875859001	0.2181334906195
253	1265	-0.09446771802934999	0.21088907915549998
254	1270	-0.14463440608039999	0.20011265697000002
255	1275	-0.1979721097967	0.18923516227950002
256	1280	-0.2689086889378	0.18026440421220002
257	1285	-0.3294989826989	0.17663132098570003
258	1290	-0.3537677443822001	0.17571859972369996
259	1295	-0.3790159447397	0.1729696184291
260	1300	-0.40728609482290007	0.1690927892882
261	1305	-0.43634177318730005	0.16521379608110004
262	1310	-0.46282542412999994	0.1621464516314
263	1315	-0.42702654654790007	0.16101643971909999
264	1320	-0.31024781257300005	0.161014275653
265	1325	-0.15639250184400702	0.161014275653
266	1330	0.006430846201982997	0.161014275653
267	1335	0.09314621762983001	0.161014275653
268	1340	0.07327010045444	0.161014275653
269	1345	0.008606033299038003	0.161014275653
270	1350	-0.068877629537172	0.161014275653
271	1355	-0.12371917219851	0.1599881400023
272	1360	-0.13535294584149998	0.15477845295979997
273	1365	-0.12398868476380001	0.14759054723220003
274	1370	-0.10535571778874002	0.14464417670059998
275	1375	-0.07734557939535999	0.14589570167649998
276	1380	-0.04822435774196	0.151440199761
277	1385	-0.021185263057678	0.15896291653100003
278	1390	0.019772970122522	0.16224409810510002
279	1395	0.06597715555429999	0.16235351982200003
280	1400	0.10496133400363998	0.16235351982200003
281	1405	0.13703146749479997	0.16235351982200003
282	1410	0.1520447776952	0.16235351982200003
283	1415	0.153591892798	0.16235351982200003
284	1420	0.153591892798	0.16235351982200003
285	1425	0.1546483845674	0.16235351982200003
286	1430	0.163191512031	0.16235351982200003
287	1435	0.18231169878570003	0.1624279964067
288	1440	0.2086313547169	0.1654340090072
289	1445	0.2374076541339	0.172754927818
290	1450	0.2555357788248	0.181533693408
291	1455	0.2429712659657	0.1902379824134
292	1460	0.2046635485573	0.19601097059240002
293	1465	0.15682612591329997	0.19902665375849998
294	1470	0.10216070919728	0.20337713006520003
295	1475	0.061395055707330004	0.20896288028349996
296	1480	0.038980563271700006	0.2145483953127
297	1485	0.02258264081651	0.21857630914439996
298	1490	0.016174251465259998	0.21981158305599996
299	1495	0.01826499026241	0.21981158305599996
300	1500	0.02938788028389	0.21560504239609996
301	1505	0.05068572739004	0.1996901554874
302	1510	0.06980034610604999	0.1766510721283
303	1515	0.05564127965277001	0.15398959790779998
304	1520	0.0061323486089108	0.13553466434720002
305	1525	-0.0548733768351692	0.12878807703540002
306	1530	-0.1123353621074	0.129165686174
307	1535	-0.12486771301220997	0.129165686174
308	1540	-0.09511606408046	0.129165686174
309	1545	-0.05911510208252999	0.129165686174
310	1550	-0.014532507700484	0.129165686174
311	1555	0.025801123200996	0.129165686174
312	1560	0.05175321113604	0.129165686174
313	1565	0.06317243403857001	0.129165686174
314	1570	0.04693493131932899	0.129165686174
315	1575	-0.0048445640272279985	0.129165686174
316	1580	-0.09156243424222701	0.1295576287665
317	1585	-0.18524009191920002	0.133313304298
318	1590	-0.26187614120860003	0.14064585286730003
319	1595	-0.3127017820727	0.1485834841278
320	1600	-0.33138372254060006	0.1561685026074
321	1605	-0.3174301341627	0.1609935889615
322	1610	-0.2731682631234	0.16307778262699998
323	1615	-0.2062073499073	0.1665088324029
324	1620	-0.12585093205041	0.1724216091395
325	1625	-0.06671215128558002	0.1823303775523
326	1630	-0.05224970292425	0.1963256224689
327	1635	-0.06830924072181001	0.20953222026539997
328	1640	-0.0951117954025	0.22021776128969997
329	1645	-0.10744153162986	0.2263035098244
330	1650	-0.09332254957982	0.22746680150600002
331	1655	-0.06512026751017999	0.2310727527248
332	1660	-0.03415279389745	0.2481219396482
333	1665	-0.011873134278439001	0.27575411638849995
334	1670	-0.0018960092773815996	0.30413199845980005
