Id	Time	MeanValence	MeanArousal
0	0	2.9999999999999997e-05	2.9999999999999997e-05
1	5	0.0	0.015498925601125002
2	10	0.0	0.065390480054405
3	15	0.0	0.13578656427818
4	20	-0.003865862155574272	0.21337647192790002
5	25	-0.029786832944994273	0.2847481947344
6	30	-0.08550221226332001	0.32989289384449993
7	35	-0.1580568439832	0.3444723610818
8	40	-0.2343524187909	0.34078841713520003
9	45	-0.2969930749002	0.341119812872
10	50	-0.3376806244025	0.33837852175040006
11	55	-0.3633427483819999	0.3373626448495
12	60	-0.38239652619700004	0.3439082740717
13	65	-0.4034132720034	0.335512659812
14	70	-0.42825521296360003	0.31894295121129995
15	75	-0.45296520306740007	0.30540215198509996
16	80	-0.47681415718849995	0.28359857307829994
17	85	-0.5143623588413999	0.2900873280062
18	90	-0.5839503455282999	0.34731976669360004
19	95	-0.6722576781456999	0.4219554514672
20	100	-0.7604275876671001	0.4945809207241
21	105	-0.82453509173	0.5243360382144999
22	110	-0.8449363136829999	0.49148266851210004
23	115	-0.8449363136829999	0.4019089195089
24	120	-0.8449363136829999	0.2923127518127
25	125	-0.8449363136829999	0.2001246853193
26	130	-0.8449363136829999	0.1309414532457
27	135	-0.8449319573126001	0.11427973986420001
28	140	-0.840929656794	0.12127901212599998
29	145	-0.8285109267839001	0.11046491585133
30	150	-0.8116194550285	0.08888175633132
31	155	-0.7960938971031999	0.06497968460384002
32	160	-0.7896715296688999	0.055888310819669995
33	165	-0.7977327141998	0.06534808988717
34	170	-0.8047642274839	0.08178261536479
35	175	-0.7977514306511001	0.10587387733294
36	180	-0.7667641555214999	0.13821807266009997
37	185	-0.7073951611204	0.17192457247559997
38	190	-0.6239429601751999	0.1950771972382
39	195	-0.5268614786941	0.18924295311199998
40	200	-0.45057414651860006	0.1681227546233
